Response ID,Status,Department,Director,Manager,Supervisor,Staff,Question,Response
11999,Complete,Prosecuting Attorney's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2
12000,Complete,Assessor-Treasurer's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4
12001,Complete,Facilities Management,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4
12002,Complete,Superior Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2
12003,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3
12004,Complete,Human Services,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4
12005,Complete,Prosecuting Attorney's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3
12006,Complete,Prosecuting Attorney's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3
12007,Complete,Planning and Public Works,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,2
12008,Complete,Clerk of Superior Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3
12009,Complete,Parks and Recreation,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4
12010,Complete,Parks and Recreation,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,4
12011,Complete,Communications Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3
12012,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4
12013,Complete,Juvenile Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3
12014,Complete,Human Resources,0,1,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3
12015,Complete,Juvenile Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3
12016,Complete,Assessor-Treasurer's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4
12017,Complete,Finance and Performance Management,0,0,0,1,9. My department is inclusive and demonstrates support of a diverse workforce,3
12018,Complete,Prosecuting Attorney's Office,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,3
12019,Complete,Human Services,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,4
12020,Complete,Planning and Public Works,0,1,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3
12021,Complete,Human Services,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,1
12022,Complete,Juvenile Court,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,3
12023,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3
12024,Complete,Human Services,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4
12025,Complete,Assessor-Treasurer's Office,0,0,0,1,9. My department is inclusive and demonstrates support of a diverse workforce,4
12026,Complete,Finance and Performance Management,0,0,0,1,9. My department is inclusive and demonstrates support of a diverse workforce,1
12027,Complete,Council's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3
12028,Complete,Planning and Public Works,0,0,0,1,9. My department is inclusive and demonstrates support of a diverse workforce,3
12029,Complete,Facilities Management,0,0,0,1,9. My department is inclusive and demonstrates support of a diverse workforce,3
12030,Complete,Clerk of Superior Court,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,3
12031,Complete,Assessor-Treasurer's Office,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4
12032,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3
12033,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4
12034,Complete,Finance and Performance Management,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4
12035,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3
12036,Complete,Planning and Public Works,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,3
12037,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4
12038,Complete,Human Services,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3
12039,Complete,Human Services,0,0,0,1,9. My department is inclusive and demonstrates support of a diverse workforce,4
12040,Complete,Human Services,0,0,0,1,9. My department is inclusive and demonstrates support of a diverse workforce,3
12041,Complete,Human Resources,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2
12042,Incomplete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4
12043,Complete,Human Services,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4
12044,Complete,Sheriff's Department,0,1,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,1
12045,Complete,Planning and Public Works,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,4
12046,Complete,Finance and Performance Management,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3
12047,Complete,Sheriff's Department,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3
12048,Complete,Parks and Recreation,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4
12049,Complete,Parks and Recreation,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4
12050,Complete,Planning and Public Works,0,1,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4
12051,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2
12052,Incomplete,Facilities Management,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4
12053,Complete,Facilities Management,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3
12054,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,5
12055,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,5
12056,Complete,Juvenile Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,4
12057,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3
12058,Complete,Planning and Public Works,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,4
12059,Complete,Planning and Public Works,0,0,0,1,9. My department is inclusive and demonstrates support of a diverse workforce,3
12060,Complete,Planning and Public Works,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,3
12061,Complete,Superior Court,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3
12062,Complete,Planning and Public Works,0,0,0,1,9. My department is inclusive and demonstrates support of a diverse workforce,3
12063,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3
12064,Complete,Planning and Public Works,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,4
12065,Complete,Exec Office & Directors,1,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,2
12066,Complete,Planning and Public Works,0,0,0,1,9. My department is inclusive and demonstrates support of a diverse workforce,3
12067,Complete,Finance and Performance Management,0,0,0,1,9. My department is inclusive and demonstrates support of a diverse workforce,4
12068,Complete,Emergency Management,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3
12069,Complete,Planning and Public Works,0,0,0,1,9. My department is inclusive and demonstrates support of a diverse workforce,3
12070,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3
12071,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3
12072,Complete,Finance and Performance Management,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3
12073,Complete,Finance and Performance Management,0,0,1,0,9. My department is inclusive and demonstrates support of a diverse workforce,4
12074,Complete,Finance and Performance Management,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3
12075,Complete,Finance and Performance Management,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3
12076,Complete,Planning and Public Works,0,0,0,0,9. My department is inclusive and demonstrates support of a diverse workforce,3
